Type;FSVA3044;
1420830574.4255492687;-82.99231719970703125;-85.80687713623046875
1420832572.4275472164;-86.8113861083984375;-90.44524383544921875
1420834570.4295451641;-82.41774749755859375;-90.44173431396484375
1420836568.4315431118;-82.471893310546875;-86.15692901611328125
1420838566.4335410595;-83.76485443115234375;-89.67255401611328125
1420840564.4355390072;-86.08501434326171875;-91.40444183349609375
1420842562.4375369549;-88.11852264404296875;-92.96970367431640625
1420844560.4395349026;-83.92760467529296875;-87.05286407470703125
1420846558.4415328503;-81.55022430419921875;-82.856964111328125
1420848556.443530798;-84.95006561279296875;-88.71338653564453125
1420850554.4455287457;-87.57256317138671875;-97.547882080078125
1420852552.4475266933;-85.785797119140625;-86.9893798828125
1420854550.449524641;-85.6254425048828125;-92.6837615966796875
1420856548.4515225887;-84.40228271484375;-91.9698944091796875
1420858546.4535205364;-84.30190277099609375;-87.20650482177734375
1420860544.4555184841;-82.75754547119140625;-84.6214752197265625
1420862542.4575164318;-82.08005523681640625;-85.75472259521484375
1420864540.4595143795;-85.21004486083984375;-86.995880126953125
1420866538.4615123272;-82.321441650390625;-86.920623779296875
1420868536.4635102749;-82.8292083740234375;-92.30489349365234375
1420870534.4655082226;-88.46512603759765625;-92.83623504638671875
1420872532.4675061703;-89.86598968505859375;-107.150238037109375
1420874530.469504118;-87.24896240234375;-93.960906982421875
1420876528.4715020657;-85.7453765869140625;-93.46540069580078125
1420878526.4735000134;-89.16802978515625;-95.6360015869140625
1420880524.475497961;-82.44371795654296875;-102.82733154296875
1420882522.4774959087;-84.43149566650390625;-91.02172088623046875
1420884520.4794938564;-83.98426055908203125;-91.40578460693359375
1420886518.4814918041;-80.62802886962890625;-87.37152862548828125
1420888516.4834897518;-82.03044891357421875;-84.0710601806640625
1420890514.4854876995;-82.56261444091796875;-87.16619873046875
1420892512.4874856472;-82.85398101806640625;-92.994842529296875
1420894510.4894835949;-88.56180572509765625;-103.4735260009765625
1420896508.4914815426;-86.122955322265625;-92.05469512939453125
1420898506.4934794903;-86.5070037841796875;-89.6371917724609375
1420900504.495477438;-85.64794921875;-89.23365020751953125
1420902502.4974753857;-87.822021484375;-91.34972381591796875
1420904500.4994733334;-86.06157684326171875;-89.15482330322265625
